订单 Id,利润率,记录数,制造商,产品名称,利润,发货日期,国家,地区,城市,子类别,客户名称,折扣,数量,省/自治区,类别,细分,订单日期,邮寄方式,销售额
CN-2015-3434056,0.21,1,Stockwell,"Stockwell 回形针, 整包",79.0,2016/5/12,中国,东北,齐齐哈尔,系固件,白立荣,0.0,6,黑龙江,办公用品,消费者,2016/5/5,标准级,378.0
US-2014-5037027,-0.15,1,Sanford,"Sanford 速写本, 混合尺寸",-191.0,2016/1/6,中国,中南,平顶山,美术,佘莲,0.2,7,河南,办公用品,消费者,2015/12/31,标准级,1272.0
CN-2014-5278891,0.1,1,Harbour Creations,"Harbour Creations 有色标签, 红色",24.0,2015/7/1,中国,东北,哈尔滨,标签,卢芳,0.0,4,黑龙江,办公用品,消费者,2015/6/29,一级,237.0
CN-2014-5278891,0.34,1,Avery,"Avery 装订机, 耐用",68.0,2015/7/1,中国,东北,哈尔滨,装订机,卢芳,0.0,3,黑龙江,办公用品,消费者,2015/6/29,一级,202.0
CN-2014-5278891,0.37,1,夏普,"夏普 无线传真机, 数字化",1842.0,2015/7/1,中国,东北,哈尔滨,复印机,卢芳,0.0,3,黑龙江,技术,消费者,2015/6/29,一级,4978.0
CN-2014-5278891,0.29,1,Advantus,"Advantus 订书钉, 金属",45.0,2015/7/1,中国,东北,哈尔滨,系固件,卢芳,0.0,3,黑龙江,办公用品,消费者,2015/6/29,一级,154.0
CN-2015-1711156,0.49,1,Tenex,"Tenex 盘, 蓝色",124.0,2016/10/7,中国,华北,天津,收纳具,施强,0.0,1,天津,办公用品,消费者,2016/10/1,标准级,253.0
US-2014-2977814,-0.15,1,Stockwell,"Stockwell 按钉, 混合尺寸",-15.0,2016/1/5,中国,西南,成都,系固件,苏江丽,0.4,3,四川,办公用品,公司,2015/12/31,标准级,99.0
CN-2013-2766233,0.14,1,Boston,"Boston 钢笔, 蓝色",18.0,2014/5/8,中国,西南,海口,美术,韩廉,0.0,2,云南,办公用品,消费者,2014/5/4,标准级,133.0
CN-2013-2766233,0.43,1,Cameo,"Cameo 商业信封, 红色",41.0,2014/5/8,中国,西南,海口,信封,韩廉,0.0,1,云南,办公用品,消费者,2014/5/4,标准级,96.0
CN-2013-2766233,0.31,1,Kleencut,"Kleencut 剪刀, 锯齿状",55.0,2014/5/8,中国,西南,海口,用品,韩廉,0.0,2,云南,办公用品,消费者,2014/5/4,标准级,177.0
CN-2013-2766233,0.42,1,Novimex,"Novimex 文件夹标签, 红色",47.0,2014/5/8,中国,西南,海口,标签,韩廉,0.0,3,云南,办公用品,消费者,2014/5/4,标准级,113.0
CN-2013-4842730,0.11,1,Enermax,"Enermax 令, 每包 12 个",33.0,2014/3/19,中国,西北,肃州,纸张,谭珊,0.0,2,甘肃,办公用品,消费者,2014/3/15,标准级,304.0
CN-2015-2989159,0.41,1,Kraft,"Kraft 商业信封, 银色",144.0,2016/12/3,中国,西南,安顺,信封,常光,0.0,4,贵州,办公用品,公司,2016/11/30,二级,352.0
CN-2015-2989159,0.36,1,Harbour Creations,"Harbour Creations 椅垫, 红色",605.0,2016/12/3,中国,西南,安顺,椅子,常光,0.0,5,贵州,家具,公司,2016/11/30,二级,1680.0
CN-2013-3526566,0.06,1,夏普,"夏普 复印机, 数字化",201.0,2014/11/27,中国,华北,天津,复印机,秦蔓楚,0.0,3,天津,技术,消费者,2014/11/25,一级,3347.0
CN-2013-3526566,0.21,1,Advantus,"Advantus 回形针, 混合尺寸",55.0,2014/11/27,中国,华北,天津,系固件,秦蔓楚,0.0,5,天津,办公用品,消费者,2014/11/25,一级,266.0
CN-2013-3526566,-0.23,1,Lesro,"Lesro 培训桌, 长方形",-211.0,2014/11/27,中国,华北,天津,桌子,秦蔓楚,0.25,1,天津,家具,消费者,2014/11/25,一级,932.0
CN-2014-5250870,0.09,1,Safco,"SAFCO 折叠椅, 红色",32.0,2015/8/23,中国,中南,韶关,椅子,杨健,0.1,1,广东,家具,消费者,2015/8/21,二级,360.0
CN-2014-5250870,0.2,1,Bush,"Bush 柜, 黑色",135.0,2015/8/23,中国,中南,韶关,书架,杨健,0.0,1,广东,家具,消费者,2015/8/21,二级,675.0
CN-2015-5763224,0.35,1,Rogers,"Rogers 锁柜, 工业",1039.0,2016/12/18,中国,华北,天津,收纳具,孔关茵,0.0,3,天津,办公用品,公司,2016/12/15,二级,2969.0
US-2015-5645996,-0.35,1,Avery,"Avery 装订机盖, 回收",-23.0,2016/12/26,中国,东北,辽阳,装订机,冯丽丽,0.4,2,辽宁,办公用品,消费者,2016/12/22,标准级,64.0
US-2015-5645996,-0.12,1,Advantus,"Advantus 框架, 优质",-108.0,2016/12/26,中国,东北,辽阳,用具,冯丽丽,0.4,3,辽宁,家具,消费者,2016/12/22,标准级,922.0
US-2012-3108642,-0.02,1,Acme,"Acme 大剪刀, 锯齿状",-7.0,2013/9/27,中国,中南,钟祥,用品,武廉,0.4,3,湖北,办公用品,消费者,2013/9/21,标准级,392.0
CN-2015-5568854,0.33,1,Elite,"Elite 开信刀, 锯齿状",74.0,2016/2/6,中国,华东,临沂,用品,佟丽娜,0.0,2,山东,办公用品,消费者,2016/2/3,一级,224.0
CN-2015-5568854,0.26,1,摩托罗拉,"摩托罗拉 智能手机, 整包",473.0,2016/2/6,中国,华东,临沂,电话,佟丽娜,0.0,3,山东,技术,消费者,2016/2/3,一级,1818.0
CN-2014-1244124,0.16,1,Deflect-O,"Deflect-O 闹钟, 优质",218.0,2015/11/18,中国,华东,烟台,用具,袁丽华,0.0,6,山东,家具,公司,2015/11/12,标准级,1370.0
CN-2014-1244124,0.44,1,贝尔金,"贝尔金 键盘, 回收",1174.0,2015/11/18,中国,华东,烟台,配件,袁丽华,0.0,7,山东,技术,公司,2015/11/12,标准级,2669.0
CN-2012-5022660,0.3,1,Hon,"Hon 折叠椅, 红色",205.0,2013/10/7,中国,中南,信阳,椅子,佘升,0.1,2,河南,家具,消费者,2013/10/3,标准级,684.0
CN-2014-4178476,0.03,1,Acco,"Acco 打孔机, 实惠",4.0,2015/2/8,中国,中南,桂林,装订机,曹欢悦,0.0,1,广西,办公用品,小型企业,2015/2/4,标准级,141.0
US-2013-5037027,-0.12,1,Advantus,"Advantus 橡皮筋, 整包",-11.0,2014/12/24,中国,华北,呼和浩特,系固件,周木兰,0.4,2,内蒙古,办公用品,消费者,2014/12/20,二级,93.0
CN-2014-5665875,0.28,1,Kraft,"Kraft 外皮和封条, 回收",50.0,2015/12/13,中国,东北,富锦,信封,袁德,0.0,2,黑龙江,办公用品,消费者,2015/12/9,二级,180.0
CN-2014-5665875,0.0,1,Green Bar,"Green Bar 备忘录便条, 回收",0.0,2015/12/13,中国,东北,富锦,纸张,袁德,0.0,3,黑龙江,办公用品,消费者,2015/12/9,二级,236.0
CN-2014-5665875,0.11,1,SanDisk,"SanDisk 羊皮纸, 多色",37.0,2015/12/13,中国,东北,富锦,纸张,袁德,0.0,4,黑龙江,办公用品,消费者,2015/12/9,二级,338.0
CN-2014-3560054,0.18,1,Dania,"Dania 书架, 黑色",310.0,2015/6/19,中国,东北,蛟河,书架,程宁,0.0,3,吉林,家具,公司,2015/6/14,标准级,1721.0
CN-2014-3560054,0.38,1,Cameo,"Cameo 局间信封, 每套 50 个",168.0,2015/6/19,中国,东北,蛟河,信封,程宁,0.0,2,吉林,办公用品,公司,2015/6/14,标准级,443.0
CN-2014-3560054,0.29,1,Ibico,"Ibico 装订机, 实惠",63.0,2015/6/19,中国,东北,蛟河,装订机,程宁,0.0,3,吉林,办公用品,公司,2015/6/14,标准级,217.0
CN-2015-4439307,0.25,1,松下,"松下 计算器, 红色",166.0,2016/8/26,中国,西北,石河子,设备,许凤,0.0,3,新疆,技术,公司,2016/8/20,标准级,664.0
CN-2013-1357144,0.09,1,Hamilton Beach,"Hamilton Beach 咖啡研磨机, 银色",36.0,2014/10/6,中国,西南,重庆,器具,林关茵,0.0,2,重庆,办公用品,消费者,2014/10/2,标准级,405.0
CN-2014-1904299,0.5,1,Cardinal,"Cardinal 装订机, 透明",155.0,2015/4/5,中国,东北,哈尔滨,装订机,佟丽娜,0.0,5,黑龙江,办公用品,消费者,2015/3/30,标准级,310.0
CN-2014-1904299,0.41,1,Hon,"Hon 摇椅, 可调",509.0,2015/4/5,中国,东北,哈尔滨,椅子,佟丽娜,0.0,2,黑龙江,家具,消费者,2015/3/30,标准级,1242.0
US-2014-3057386,-0.55,1,宜家,"宜家 古典书架, 金属",-633.0,2015/9/24,中国,华东,杭州,书架,巩荷,0.4,1,浙江,家具,消费者,2015/9/19,标准级,1151.0
CN-2013-1887568,0.34,1,Stanley,"Stanley 记号笔, 混合尺寸",161.0,2014/11/23,中国,华北,廊坊,美术,柳明,0.0,4,河北,办公用品,小型企业,2014/11/19,标准级,474.0
US-2015-5591357,-0.37,1,Hon,"Hon 沙滩椅, 可调",-294.0,2016/6/7,中国,中南,襄樊,椅子,巩德,0.4,6,湖北,家具,小型企业,2016/6/5,一级,800.0
CN-2013-4171126,0.03,1,Bush,"Bush 书架, 白色",35.0,2014/12/3,中国,华东,徐州,书架,杨晨,0.4,3,江苏,家具,小型企业,2014/11/27,标准级,1059.0
CN-2013-2936253,0.21,1,Enermax,"Enermax 闪存驱动器, 可编程",253.0,2014/4/3,中国,华北,保定,配件,付涛,0.0,6,河北,技术,公司,2014/3/29,标准级,1205.0
CN-2012-3189070,0.26,1,摩托罗拉,"摩托罗拉 智能手机, 整包",315.0,2013/8/7,中国,华东,颍上解放路城关镇,电话,周诚,0.0,2,安徽,技术,公司,2013/8/2,标准级,1212.0
CN-2012-3189070,-0.1,1,Sanford,"Sanford 钢笔, 整包",-4.0,2013/8/7,中国,华东,颍上解放路城关镇,美术,周诚,0.2,1,安徽,办公用品,公司,2013/8/2,标准级,42.0
CN-2015-2544332,0.19,1,Fiskars,"Fiskars 大剪刀, 钢",291.0,2016/11/8,中国,中南,廉洲,用品,邱廉,0.0,7,广东,办公用品,公司,2016/11/3,标准级,1537.0
CN-2013-3569535,0.03,1,贝尔金,"贝尔金 路由器, 耐用",72.0,2014/11/7,中国,西南,成都,配件,封乐,0.4,3,四川,技术,消费者,2014/11/1,标准级,2175.0
US-2012-5165630,-0.07,1,Harbour Creations,"Harbour Creations 椅垫, 红色",-27.0,2013/1/9,中国,东北,桓仁,椅子,牛惠,0.4,2,辽宁,家具,小型企业,2013/1/3,标准级,403.0
US-2012-5165630,-0.38,1,KitchenAid,"KitchenAid 冰箱, 黑色",-566.0,2013/1/9,中国,东北,桓仁,器具,牛惠,0.4,1,辽宁,办公用品,小型企业,2013/1/3,标准级,1477.0
US-2012-5165630,0.12,1,佳能,"佳能 墨水, 数字化",96.0,2013/1/9,中国,东北,桓仁,复印机,牛惠,0.4,2,辽宁,技术,小型企业,2013/1/3,标准级,822.0
US-2012-5165630,-0.38,1,Ibico,"Ibico 装订机盖, 透明",-71.0,2013/1/9,中国,东北,桓仁,装订机,牛惠,0.4,5,辽宁,办公用品,小型企业,2013/1/3,标准级,184.0
CN-2013-2633315,0.5,1,Accos,"Accos 夹子, 金属",137.0,2014/5/31,中国,中南,廉洲,系固件,唐忠,0.0,3,广西,办公用品,公司,2014/5/24,标准级,273.0
CN-2013-2633315,0.09,1,Hon,"Hon 沙滩椅, 可调",53.0,2014/5/31,中国,中南,廉洲,椅子,唐忠,0.1,3,广西,家具,公司,2014/5/24,标准级,600.0
CN-2013-2633315,0.39,1,Tenex,"Tenex 盒, 蓝色",30.0,2014/5/31,中国,中南,廉洲,收纳具,唐忠,0.0,1,广西,办公用品,公司,2014/5/24,标准级,77.0
CN-2013-2633315,0.02,1,Fellowes,"Fellowes 文件车, 蓝色",38.0,2014/5/31,中国,中南,廉洲,收纳具,唐忠,0.0,3,广西,办公用品,公司,2014/5/24,标准级,1922.0
CN-2014-4195666,0.3,1,Stiletto,"Stiletto 美工刀, 锯齿状",228.0,2015/2/19,中国,华东,宿州,用品,田黎明,0.0,5,安徽,办公用品,公司,2015/2/13,标准级,762.0
CN-2014-2831197,0.27,1,Fellowes,"Fellowes 搁板, 蓝色",364.0,2015/8/18,中国,中南,汕头,收纳具,潘凤,0.0,5,广东,办公用品,小型企业,2015/8/16,一级,1350.0
CN-2014-2831197,0.45,1,Acco,"Acco 孔加固材料, 透明",25.0,2015/8/18,中国,中南,汕头,装订机,潘凤,0.0,2,广东,办公用品,小型企业,2015/8/16,一级,57.0
CN-2013-2531621,0.5,1,Stockwell,"Stockwell 夹子, 金属",133.0,2014/7/20,中国,中南,信阳,系固件,周柏,0.0,3,河南,办公用品,小型企业,2014/7/13,标准级,265.0
CN-2012-5922906,0.48,1,Green Bar,"Green Bar 笔记本, 优质",333.0,2013/7/8,中国,华东,泰兴,纸张,胡宣,0.0,5,江苏,办公用品,公司,2013/7/6,二级,695.0
CN-2013-1599696,0.06,1,Smead,"Smead 合法证物标签, 白色",6.0,2014/6/3,中国,华北,天津,标签,贺斯云,0.0,2,天津,办公用品,消费者,2014/5/28,标准级,104.0
CN-2013-1599696,0.2,1,Bevis,"Bevis 圆桌, 黑色",1088.0,2014/6/3,中国,华北,天津,桌子,贺斯云,0.25,3,天津,家具,消费者,2014/5/28,标准级,5441.0
CN-2013-1599696,0.48,1,Accos,"Accos 订书钉, 混合尺寸",56.0,2014/6/3,中国,华北,天津,系固件,贺斯云,0.0,3,天津,办公用品,消费者,2014/5/28,标准级,118.0
CN-2013-1599696,0.47,1,Kleencut,"Kleencut 开信刀, 锯齿状",208.0,2014/6/3,中国,华北,天津,用品,贺斯云,0.0,4,天津,办公用品,消费者,2014/5/28,标准级,444.0
CN-2015-1119011,0.2,1,Cardinal,"Cardinal 打孔机, 回收",109.0,2016/5/30,中国,华东,上海,装订机,孙荷,0.0,4,上海,办公用品,公司,2016/5/26,标准级,544.0
CN-2015-4836537,0.47,1,Novimex,"Novimex 运输标签, 白色",72.0,2016/8/10,中国,中南,衡阳,标签,刘斯云,0.0,3,湖南,办公用品,公司,2016/8/5,二级,154.0
CN-2015-4836537,0.15,1,Hon,"Hon 文件夹标签, 可调",18.0,2016/8/10,中国,中南,衡阳,标签,刘斯云,0.0,4,湖南,办公用品,公司,2016/8/5,二级,122.0
CN-2015-4836537,0.36,1,Kleencut,"Kleencut 剪刀, 蓝色",37.0,2016/8/10,中国,中南,衡阳,用品,刘斯云,0.0,1,湖南,办公用品,公司,2016/8/5,二级,104.0
CN-2015-4836537,0.36,1,Eldon,"Eldon 盒, 金属",31.0,2016/8/10,中国,中南,衡阳,收纳具,刘斯云,0.0,2,湖南,办公用品,公司,2016/8/5,二级,87.0
CN-2015-4836537,0.0,1,Tenex,"Tenex 文件夹, 工业",0.0,2016/8/10,中国,中南,衡阳,收纳具,刘斯云,0.0,2,湖南,办公用品,公司,2016/8/5,二级,221.0
CN-2015-4836537,0.24,1,Hamilton Beach,"Hamilton Beach 烤面包机, 黑色",191.0,2016/8/10,中国,中南,衡阳,器具,刘斯云,0.0,3,湖南,办公用品,公司,2016/8/5,二级,797.0
CN-2015-4836537,0.39,1,Novimex,"Novimex 凳子, 可调",1091.0,2016/8/10,中国,中南,衡阳,椅子,刘斯云,0.1,4,湖南,家具,公司,2016/8/5,二级,2805.0
CN-2015-4836537,0.12,1,Novimex,"Novimex 运输标签, 可调",5.0,2016/8/10,中国,中南,衡阳,标签,刘斯云,0.0,1,湖南,办公用品,公司,2016/8/5,二级,41.0
CN-2015-5909028,-0.15,1,Boston,"Boston 画布, 整包",-91.0,2016/2/11,中国,东北,吉林市,美术,徐关茵,0.2,3,吉林,办公用品,公司,2016/2/5,标准级,604.0
US-2015-1184235,0.09,1,Cardinal,"Cardinal 打孔机, 实惠",24.0,2016/11/3,中国,华东,洛阳,装订机,佟虹,0.0,2,福建,办公用品,小型企业,2016/10/30,标准级,269.0
US-2014-1031662,-0.5,1,Advantus,"Advantus 灯泡, 优质",-52.0,2015/12/3,中国,东北,沈阳,用具,郭莲,0.4,2,辽宁,家具,消费者,2015/11/27,标准级,105.0
CN-2012-4502739,0.29,1,Jiffy,"Jiffy 局间信封, 每套 50 个",188.0,2013/9/27,中国,中南,仙桃,信封,任梅,0.0,3,湖北,办公用品,小型企业,2013/9/22,标准级,650.0
CN-2014-4046246,0.43,1,Green Bar,"Green Bar 备忘录便条, 优质",136.0,2015/10/15,中国,中南,宜城,纸张,何虢,0.0,4,湖北,办公用品,小型企业,2015/10/10,标准级,316.0
CN-2015-2766233,0.18,1,Ibico,"Ibico 装订机盖, 回收",24.0,2016/9/22,中国,华东,合肥,装订机,邢毅,0.0,2,安徽,办公用品,消费者,2016/9/18,标准级,131.0
CN-2014-5315398,0.16,1,Rubbermaid,"Rubvermaid 门挡, 耐用",91.0,2015/9/23,中国,东北,七台河,用具,方惠,0.0,3,黑龙江,家具,消费者,2015/9/18,标准级,572.0
CN-2014-3138910,0.09,1,Enermax,"Enermax 令, 回收",36.0,2015/4/23,中国,华东,扬州,纸张,邱升,0.0,3,江苏,办公用品,消费者,2015/4/18,二级,397.0
US-2015-5315398,0.33,1,Eaton,"Eaton 备忘录便条, 优质",63.0,2016/12/2,中国,西南,昭通,纸张,陈健,0.0,3,云南,办公用品,公司,2016/11/28,标准级,192.0
US-2015-5315398,0.24,1,施乐,"施乐 羊皮纸, 每包 12 个",58.0,2016/12/2,中国,西南,昭通,纸张,陈健,0.0,3,云南,办公用品,公司,2016/11/28,标准级,244.0
US-2015-5315398,0.08,1,Kleencut,"Kleencut 开信刀, 蓝色",20.0,2016/12/2,中国,西南,昭通,用品,陈健,0.0,2,云南,办公用品,公司,2016/11/28,标准级,253.0
US-2015-5315398,0.11,1,Rubbermaid,"Rubvermaid 相框, 耐用",125.0,2016/12/2,中国,西南,昭通,用具,陈健,0.0,5,云南,家具,公司,2016/11/28,标准级,1138.0
US-2015-5315398,0.48,1,Sanford,"Sanford 记号笔, 金属",165.0,2016/12/2,中国,西南,昭通,美术,陈健,0.0,3,云南,办公用品,公司,2016/11/28,标准级,343.0
US-2015-5315398,-0.19,1,惠普,"惠普 传真复印机, 每套两件",-484.0,2016/12/2,中国,西南,昭通,复印机,陈健,0.2,4,云南,技术,公司,2016/11/28,标准级,2582.0
CN-2013-2171205,0.36,1,宜家,"宜家 古典书架, 黑色",694.0,2014/3/9,中国,华北,太原,书架,巩安,0.0,1,山西,家具,小型企业,2014/3/5,标准级,1928.0
CN-2013-1086295,0.02,1,柯尼卡,"柯尼卡 卡片打印机, 红色",48.0,2015/1/2,中国,中南,钦州,设备,苏升,0.0,3,广西,技术,消费者,2014/12/31,二级,2412.0
CN-2012-3676119,0.09,1,Enermax,"Enermax 令, 回收",48.0,2013/10/18,中国,中南,钟祥,纸张,巩关茵,0.0,4,湖北,办公用品,公司,2013/10/16,二级,530.0
US-2014-5801512,0.47,1,Smead,"Smead 锁柜, 金属",1733.0,2015/12/27,中国,西北,肃州,收纳具,徐嘉丽,0.0,4,甘肃,办公用品,消费者,2015/12/25,二级,3686.0
US-2014-4752200,0.37,1,Rogers,"Rogers 盒, 金属",278.0,2015/7/2,中国,中南,郑州,收纳具,田丹,0.0,7,河南,办公用品,消费者,2015/6/28,标准级,753.0
CN-2013-1525230,0.21,1,贝尔金,"贝尔金 键区, 实惠",339.0,2014/6/4,中国,东北,哈尔滨,配件,丁妮,0.0,6,黑龙江,技术,公司,2014/5/31,标准级,1617.0
CN-2013-1525230,0.12,1,Smead,"Smead 文件夹标签, 红色",10.0,2014/6/4,中国,东北,哈尔滨,标签,丁妮,0.0,2,黑龙江,办公用品,公司,2014/5/31,标准级,81.0
CN-2014-3649263,0.11,1,Wilson Jones,"Wilson Jones 标签, 透明",9.0,2015/5/24,中国,华东,南平,装订机,邵黎明,0.0,3,福建,办公用品,公司,2015/5/21,一级,83.0
US-2015-1525230,-0.15,1,Advantus,"Advantus 闹钟, 优质",-21.0,2016/11/8,中国,中南,黄石,用具,廖宣,0.4,1,湖北,家具,消费者,2016/11/3,标准级,140.0
CN-2015-2938026,0.06,1,Avery,"Avery 装订机盖, 实惠",18.0,2016/3/15,中国,中南,南阳,装订机,潘健,0.0,6,河南,办公用品,消费者,2016/3/10,标准级,310.0
CN-2015-2938026,0.2,1,Advantus,"Advantus 灯泡, 一包多件",75.0,2016/3/15,中国,中南,南阳,用具,潘健,0.0,4,河南,家具,消费者,2016/3/10,标准级,376.0
CN-2015-2938026,0.44,1,摩托罗拉,"摩托罗拉 智能手机, 混合尺寸",817.0,2016/3/15,中国,中南,南阳,电话,潘健,0.0,3,河南,技术,消费者,2016/3/10,标准级,1857.0
CN-2015-4461870,0.22,1,GlobeWeis,"GlobeWeis 商业信封, 银色",40.0,2016/11/24,中国,华北,北京,信封,武欢,0.0,2,北京,办公用品,小型企业,2016/11/18,标准级,184.0
CN-2015-4461870,0.14,1,Acme,"Acme 大剪刀, 工业",67.0,2016/11/24,中国,华北,北京,用品,武欢,0.0,2,北京,办公用品,小型企业,2016/11/18,标准级,481.0
CN-2015-4461870,0.12,1,Hewlett,"Hewlett 墨水, 彩色",588.0,2016/11/24,中国,华北,北京,复印机,武欢,0.0,7,北京,技术,小型企业,2016/11/18,标准级,4904.0
CN-2015-4461870,0.17,1,Stanley,"Stanley 钢笔, 混合尺寸",31.0,2016/11/24,中国,华北,北京,美术,武欢,0.0,3,北京,办公用品,小型企业,2016/11/18,标准级,185.0
CN-2015-4461870,0.18,1,Eaton,"Eaton 羊皮纸, 多色",62.0,2016/11/24,中国,华北,北京,纸张,武欢,0.0,5,北京,办公用品,小型企业,2016/11/18,标准级,347.0
CN-2015-4461870,0.46,1,Fellowes,"Fellowes 文件车, 金属",585.0,2016/11/24,中国,华北,北京,收纳具,武欢,0.0,2,北京,办公用品,小型企业,2016/11/18,标准级,1273.0
CN-2013-4162714,0.06,1,Smead,"Smead 搁板, 工业",41.0,2014/9/11,中国,中南,湛江,收纳具,薛博,0.0,3,广东,办公用品,消费者,2014/9/5,标准级,692.0
CN-2013-4162714,0.1,1,惠普,"惠普 复印机, 每套两件",227.0,2014/9/11,中国,中南,湛江,复印机,薛博,0.0,2,广东,技术,消费者,2014/9/5,标准级,2274.0
CN-2014-1516102,-0.47,1,Accos,"Accos 橡皮筋, 整包",-44.0,2015/9/25,中国,中南,武汉,系固件,钟松,0.4,2,湖北,办公用品,公司,2015/9/20,标准级,93.0
CN-2014-1516102,-0.2,1,Advantus,"Advantus 回形针, 每包 12 个",-46.0,2015/9/25,中国,中南,武汉,系固件,钟松,0.4,6,湖北,办公用品,公司,2015/9/20,标准级,225.0
CN-2015-2633315,-0.42,1,Stiletto,"Stiletto 剪刀, 钢",-27.0,2016/10/20,中国,中南,咸宁,用品,郝惠,0.4,1,湖北,办公用品,消费者,2016/10/16,标准级,64.0
CN-2013-1391849,0.46,1,Eldon,"Eldon 框架, 优质",247.0,2014/12/6,中国,华东,上海,用具,邢良,0.0,1,上海,家具,消费者,2014/12/4,一级,536.0
US-2012-5434393,0.12,1,Advantus,"Advantus 门挡, 耐用",71.0,2013/10/9,中国,东北,大庆,用具,韦诚,0.0,3,黑龙江,家具,公司,2013/10/5,二级,589.0
US-2012-5434393,0.36,1,Wilson Jones,"Wilson Jones 装订机, 回收",67.0,2013/10/9,中国,东北,大庆,装订机,韦诚,0.0,3,黑龙江,办公用品,公司,2013/10/5,二级,187.0
US-2012-5434393,0.18,1,Avery,"Avery 合法证物标签, 可调",31.0,2013/10/9,中国,东北,大庆,标签,韦诚,0.0,4,黑龙江,办公用品,公司,2013/10/5,二级,172.0
US-2012-5434393,0.15,1,三星,"三星 音频基座, 蓝色",350.0,2013/10/9,中国,东北,大庆,电话,韦诚,0.0,3,黑龙江,技术,公司,2013/10/5,二级,2336.0
CN-2015-4963271,0.02,1,惠普,"惠普 复印机, 红色",90.0,2016/5/2,中国,中南,平南,复印机,姚彩,0.0,4,广西,技术,小型企业,2016/4/28,标准级,4515.0
CN-2012-4439307,0.18,1,宜家,"宜家 书库, 金属",610.0,2013/6/7,中国,华北,保定,书架,彭丽雪,0.0,2,河北,家具,小型企业,2013/6/2,二级,3387.0
CN-2012-4439307,0.06,1,Hoover,"Hoover 咖啡研磨机, 红色",38.0,2013/6/7,中国,华北,保定,器具,彭丽雪,0.0,2,河北,办公用品,小型企业,2013/6/2,二级,642.0
US-2015-3700485,-0.45,1,Hoover,"Hoover 微波炉, 黑色",-777.0,2016/11/9,中国,西北,兰州,器具,涂强,0.4,2,甘肃,办公用品,消费者,2016/11/3,标准级,1725.0
US-2014-3281446,-0.02,1,Fiskars,"Fiskars 开信刀, 钢",-3.0,2015/6/19,中国,华东,泰州,用品,夏明媚,0.4,2,江苏,办公用品,公司,2015/6/15,标准级,153.0
US-2014-3281446,-0.32,1,贝尔金,"贝尔金 键区, 实惠",-102.0,2015/6/19,中国,华东,泰州,配件,夏明媚,0.4,2,江苏,技术,公司,2015/6/15,标准级,323.0
