订单 Id,利润率,记录数,制造商,产品名称,利润,发货日期,国家,地区,城市,子类别,客户名称,折扣,数量,省/自治区,类别,细分,订单日期,邮寄方式,销售额
CN-2015-3551529,-0.05 ,1,Accos,"Accos 回形针, 整包",-2.00 ,2016/10/5,中国,中南,蔡甸,系固件,严强,0.40 ,1,湖北,办公用品,消费者,2016/9/29,标准级,39.00 
CN-2013-4150128,-0.09 ,1,OIC,"OIC 图钉, 金属",-10.00 ,2014/11/18,中国,东北,抚顺,系固件,黎雯,0.40 ,3,辽宁,办公用品,公司,2014/11/13,二级,119.00 
CN-2013-4150128,-0.64 ,1,Stockwell,"Stockwell 订书钉, 每包 12 个",-91.00 ,2014/11/18,中国,东北,抚顺,系固件,黎雯,0.40 ,5,辽宁,办公用品,公司,2014/11/13,二级,143.00 
CN-2013-4150128,0.00 ,1,Sauder,"Sauder 书库, 金属",0.00 ,2014/11/18,中国,东北,抚顺,书架,黎雯,0.40 ,2,辽宁,家具,公司,2014/11/13,二级,2168.00 
CN-2013-4150128,-0.04 ,1,Wilson Jones,"Wilson Jones 装订机盖, 耐用",-3.00 ,2014/11/18,中国,东北,抚顺,装订机,黎雯,0.40 ,2,辽宁,办公用品,公司,2014/11/13,二级,71.00 
CN-2013-4150128,0.17 ,1,Cardinal,"Cardinal 装订机盖, 回收",17.00 ,2014/11/18,中国,东北,抚顺,装订机,黎雯,0.40 ,3,辽宁,办公用品,公司,2014/11/13,二级,104.00 
CN-2015-5434393,0.35 ,1,Fellowes,"Fellowes 文件夹, 单宽度",302.00 ,2016/5/26,中国,东北,磐石,收纳具,武廷,0.00 ,7,吉林,办公用品,消费者,2016/5/19,标准级,863.00 
US-2012-5956912,0.46 ,1,贝尔金,"贝尔金 鼠标, 回收",248.00 ,2013/5/6,中国,中南,汕头,配件,孙梦,0.00 ,3,广东,技术,公司,2013/5/6,当日,539.00 
CN-2013-5598912,0.37 ,1,Hon,"Hon 折叠椅, 可调",1013.00 ,2014/9/12,中国,东北,佳木斯,椅子,陶惠,0.00 ,7,黑龙江,家具,消费者,2014/9/7,二级,2741.00 
CN-2013-5598912,0.44 ,1,Ames,"Ames 搭扣信封, 每套 50 个",15.00 ,2014/9/12,中国,东北,佳木斯,信封,陶惠,0.00 ,1,黑龙江,办公用品,消费者,2014/9/7,二级,34.00 
CN-2013-5598912,0.42 ,1,苹果,"苹果 办公室电话机, 混合尺寸",267.00 ,2014/9/12,中国,东北,佳木斯,电话,陶惠,0.00 ,2,黑龙江,技术,消费者,2014/9/7,二级,636.00 
CN-2013-5598912,0.37 ,1,贝尔金,"贝尔金 路由器, 可编程",1348.00 ,2014/9/12,中国,东北,佳木斯,配件,陶惠,0.00 ,3,黑龙江,技术,消费者,2014/9/7,二级,3644.00 
CN-2013-5598912,0.09 ,1,SanDisk,"SanDisk 鼠标, 可编程",33.00 ,2014/9/12,中国,东北,佳木斯,配件,陶惠,0.00 ,2,黑龙江,技术,消费者,2014/9/7,二级,372.00 
CN-2013-5598912,0.32 ,1,Tenex,"Tenex 盒, 金属",139.00 ,2014/9/12,中国,东北,佳木斯,收纳具,陶惠,0.00 ,6,黑龙江,办公用品,消费者,2014/9/7,二级,436.00 
CN-2012-5698942,0.28 ,1,Stockwell,"Stockwell 夹子, 每包 12 个",122.00 ,2013/1/16,中国,中南,常德,系固件,常光,0.00 ,5,湖南,办公用品,公司,2013/1/12,标准级,435.00 
CN-2013-4497265,0.14 ,1,Safco,"SAFCO 椅垫, 每套两件",162.00 ,2014/2/26,中国,华东,平度,椅子,罗霖,0.00 ,4,山东,家具,消费者,2014/2/22,标准级,1159.00 
CN-2013-4497265,0.39 ,1,Fiskars,"Fiskars 开信刀, 钢",99.00 ,2014/2/26,中国,华东,平度,用品,罗霖,0.00 ,2,山东,办公用品,消费者,2014/2/22,标准级,255.00 
CN-2013-4497265,0.09 ,1,Rubbermaid,"Rubvermaid 闹钟, 一包多件",189.00 ,2014/2/26,中国,华东,平度,用具,罗霖,0.00 ,9,山东,家具,消费者,2014/2/22,标准级,2109.00 
CN-2013-4497265,0.28 ,1,Avery,"Avery 装订机盖, 耐用",16.00 ,2014/2/26,中国,华东,平度,装订机,罗霖,0.00 ,1,山东,办公用品,消费者,2014/2/22,标准级,59.00 
CN-2013-4497265,0.49 ,1,宜家,"宜家 书架, 黑色",1700.00 ,2014/2/26,中国,华东,平度,书架,罗霖,0.00 ,6,山东,家具,消费者,2014/2/22,标准级,3470.00 
CN-2014-5592498,-0.30 ,1,Chromcraft,"Chromcraft 咖啡桌, 组装",-301.00 ,2015/11/27,中国,华北,济宁,桌子,徐谙,0.60 ,2,内蒙古,家具,消费者,2015/11/22,标准级,1003.00 
CN-2014-5592498,0.08 ,1,Eldon,"Eldon 盘, 蓝色",36.00 ,2015/11/27,中国,华北,济宁,收纳具,徐谙,0.00 ,2,内蒙古,办公用品,消费者,2015/11/22,标准级,448.00 
CN-2015-2491194,0.12 ,1,Acme,"Acme 开信刀, 工业",89.00 ,2016/11/16,中国,华东,东营,用品,杨诚,0.00 ,5,山东,办公用品,公司,2016/11/9,标准级,743.00 
CN-2015-2491194,0.34 ,1,Cuisinart,"Cuisinart 咖啡研磨机, 白色",116.00 ,2016/11/16,中国,华东,东营,器具,杨诚,0.00 ,2,山东,办公用品,公司,2016/11/9,标准级,343.00 
CN-2015-2491194,0.50 ,1,GlobeWeis,"GlobeWeis 外皮和封条, 银色",111.00 ,2016/11/16,中国,华东,东营,信封,杨诚,0.00 ,2,山东,办公用品,公司,2016/11/9,标准级,222.00 
CN-2015-3529472,0.38 ,1,Enermax,"Enermax 羊皮纸, 多色",148.00 ,2016/12/31,中国,中南,武汉,纸张,陈安,0.00 ,5,湖北,办公用品,消费者,2016/12/26,标准级,392.00 
CN-2014-4815290,0.29 ,1,Eldon,"Eldon 锁柜, 工业",1074.00 ,2015/8/14,中国,华东,曲阜,收纳具,严盛,0.00 ,4,山东,办公用品,消费者,2015/8/9,标准级,3703.00 
US-2012-3930358,0.41 ,1,Fiskars,"Fiskars 修剪器, 钢",80.00 ,2013/5/26,中国,华北,天津,用品,唐欢悦,0.00 ,1,天津,办公用品,消费者,2013/5/20,标准级,195.00 
CN-2014-1900777,-0.67 ,1,SanDisk,"SanDisk 键盘, 可编程",-310.00 ,2015/11/3,中国,东北,大连,配件,陶昌,0.40 ,2,辽宁,技术,消费者,2015/10/29,标准级,465.00 
CN-2014-1900777,0.02 ,1,Cameo,"Cameo 马尼拉纸信封, 银色",5.00 ,2015/11/3,中国,东北,大连,信封,陶昌,0.00 ,2,辽宁,办公用品,消费者,2015/10/29,标准级,274.00 
CN-2015-5838362,-0.25 ,1,Tenex,"Tenex 门挡, 优质",-60.00 ,2016/12/12,中国,中南,襄樊,用具,孔辉,0.40 ,2,湖北,家具,公司,2016/12/10,二级,238.00 
CN-2015-5838362,-0.57 ,1,罗技,"罗技 闪存驱动器, 回收",-135.00 ,2016/12/12,中国,中南,襄樊,配件,孔辉,0.40 ,3,湖北,技术,公司,2016/12/10,二级,238.00 
CN-2015-5838362,0.29 ,1,Avery,"Avery 合法证物标签, 耐用",111.00 ,2016/12/12,中国,中南,襄樊,标签,孔辉,0.00 ,7,湖北,办公用品,公司,2016/12/10,二级,383.00 
CN-2015-5838362,0.45 ,1,Avery,"Avery 可去除的标签, 可调",36.00 ,2016/12/12,中国,中南,襄樊,标签,孔辉,0.00 ,2,湖北,办公用品,公司,2016/12/10,二级,81.00 
CN-2014-1150523,0.11 ,1,SanDisk,"SanDisk 羊皮纸, 多色",65.00 ,2015/8/19,中国,中南,益阳,纸张,何芯,0.00 ,7,湖南,办公用品,消费者,2015/8/16,一级,592.00 
CN-2015-5869494,0.04 ,1,施乐,"施乐 令, 多色",26.00 ,2016/3/17,中国,华东,徐州,纸张,范晒明,0.00 ,5,江苏,办公用品,消费者,2016/3/11,标准级,648.00 
CN-2015-5869494,0.07 ,1,Advantus,"Advantus 框架, 一包多件",103.00 ,2016/3/17,中国,华东,徐州,用具,范晒明,0.40 ,5,江苏,家具,消费者,2016/3/11,标准级,1557.00 
CN-2015-5869494,-0.32 ,1,贝尔金,"贝尔金 键区, 实惠",-102.00 ,2016/3/17,中国,华东,徐州,配件,范晒明,0.40 ,2,江苏,技术,消费者,2016/3/11,标准级,323.00 
CN-2015-5869494,-0.32 ,1,爱普生,"爱普生 收据打印机, 红色",-608.00 ,2016/3/17,中国,华东,徐州,设备,范晒明,0.40 ,6,江苏,技术,消费者,2016/3/11,标准级,1918.00 
CN-2013-3490090,0.42 ,1,Novimex,"Novimex 运输标签, 红色",42.00 ,2014/11/8,中国,中南,忻州,标签,施立伟,0.00 ,2,湖北,办公用品,公司,2014/11/1,标准级,101.00 
CN-2013-3490090,0.50 ,1,Tenex,"Tenex 锁柜, 蓝色",953.00 ,2014/11/8,中国,中南,忻州,收纳具,施立伟,0.00 ,2,湖北,办公用品,公司,2014/11/1,标准级,1905.00 
CN-2013-3490090,0.07 ,1,Deflect-O,"Deflect-O 闹钟, 一包多件",56.00 ,2014/11/8,中国,中南,忻州,用具,施立伟,0.40 ,6,湖北,家具,公司,2014/11/1,标准级,846.00 
CN-2015-5926511,0.06 ,1,Smead,"Smead 合法证物标签, 耐用",6.00 ,2016/1/18,中国,中南,唐河,标签,袁梅,0.00 ,2,河南,办公用品,公司,2016/1/15,一级,107.00 
CN-2013-1069751,0.40 ,1,Wilson Jones,"Wilson Jones 标签, 实惠",48.00 ,2014/7/7,中国,中南,深圳,装订机,韩廉,0.00 ,4,广东,办公用品,消费者,2014/7/2,二级,120.00 
CN-2013-1069751,0.12 ,1,Hewlett,"Hewlett 墨水, 彩色",168.00 ,2014/7/7,中国,中南,深圳,复印机,韩廉,0.00 ,2,广东,技术,消费者,2014/7/2,二级,1401.00 
CN-2013-1069751,0.47 ,1,Novimex,"Novimex 运输标签, 白色",169.00 ,2014/7/7,中国,中南,深圳,标签,韩廉,0.00 ,7,广东,办公用品,消费者,2014/7/2,二级,359.00 
CN-2013-1069751,0.41 ,1,Fiskars,"Fiskars 修剪器, 钢",239.00 ,2014/7/7,中国,中南,深圳,用品,韩廉,0.00 ,3,广东,办公用品,消费者,2014/7/2,二级,584.00 
CN-2013-1069751,0.25 ,1,Bush,"Bush 书架, 黑色",291.00 ,2014/7/7,中国,中南,深圳,书架,韩廉,0.00 ,2,广东,家具,消费者,2014/7/2,二级,1165.00 
CN-2014-2640851,0.09 ,1,贝尔金,"贝尔金 路由器, 实惠",326.00 ,2015/3/17,中国,中南,海口,配件,康丽,0.00 ,3,海南,技术,消费者,2015/3/12,标准级,3623.00 
CN-2014-2640851,0.10 ,1,三星,"三星 耳机, 蓝色",171.00 ,2015/3/17,中国,中南,海口,电话,康丽,0.00 ,5,海南,技术,消费者,2015/3/12,标准级,1708.00 
CN-2014-2640851,0.18 ,1,KitchenAid,"KitchenAid 咖啡研磨机, 白色",115.00 ,2015/3/17,中国,中南,海口,器具,康丽,0.00 ,2,海南,办公用品,消费者,2015/3/12,标准级,640.00 
CN-2014-2640851,0.39 ,1,SanDisk,"SanDisk 闪存驱动器, 实惠",216.00 ,2015/3/17,中国,中南,海口,配件,康丽,0.00 ,3,海南,技术,消费者,2015/3/12,标准级,554.00 
CN-2015-3904829,0.43 ,1,罗技,"罗技 记忆卡, 实惠",622.00 ,2016/8/6,中国,东北,二道江,配件,何惠,0.00 ,3,吉林,技术,公司,2016/8/3,二级,1447.00 
CN-2015-3904829,0.00 ,1,摩托罗拉,"摩托罗拉 办公室电话机, 蓝色",0.00 ,2016/8/6,中国,东北,二道江,电话,何惠,0.00 ,9,吉林,技术,公司,2016/8/3,二级,3014.00 
CN-2015-5404138,0.28 ,1,爱普生,"爱普生 卡片打印机, 多色",222.00 ,2016/8/12,中国,华东,南昌,设备,顾磊,0.00 ,1,江西,技术,消费者,2016/8/8,标准级,793.00 
CN-2013-5966135,0.29 ,1,BIC,"BIC 荧光笔, 金属",43.00 ,2014/7/29,中国,中南,濮阳,美术,黄娜,0.20 ,2,河南,办公用品,消费者,2014/7/25,标准级,151.00 
CN-2013-5966135,0.18 ,1,KitchenAid,"KitchenAid 咖啡研磨机, 白色",288.00 ,2014/7/29,中国,中南,濮阳,器具,黄娜,0.00 ,5,河南,办公用品,消费者,2014/7/25,标准级,1601.00 
CN-2015-4195213,0.45 ,1,Novimex,"Novimex 文件夹标签, 可调",90.00 ,2016/9/8,中国,华东,上海,标签,刘明,0.00 ,7,上海,办公用品,公司,2016/9/4,标准级,201.00 
CN-2015-4195213,0.35 ,1,Kraft,"Kraft 邮寄品, 回收",298.00 ,2016/9/8,中国,华东,上海,信封,刘明,0.00 ,5,上海,办公用品,公司,2016/9/4,标准级,851.00 
CN-2015-4195213,0.43 ,1,Sauder,"Sauder 书库, 传统",1556.00 ,2016/9/8,中国,华东,上海,书架,刘明,0.00 ,2,上海,家具,公司,2016/9/4,标准级,3618.00 
CN-2013-3813285,0.18 ,1,Ibico,"Ibico 打孔机, 回收",52.00 ,2014/12/5,中国,华东,南麻,装订机,许辉,0.00 ,2,山东,办公用品,消费者,2014/11/29,标准级,288.00 
CN-2014-4963271,0.15 ,1,三星,"三星 音频基座, 蓝色",117.00 ,2015/6/17,中国,华北,天津,电话,涂伟,0.00 ,1,天津,技术,消费者,2015/6/13,标准级,779.00 
CN-2013-3138520,-0.65 ,1,Office Star,"Office Star 凳子, 黑色",-1561.00 ,2014/4/17,中国,西南,成都,椅子,殷保,0.40 ,5,四川,家具,消费者,2014/4/13,标准级,2401.00 
CN-2013-3138520,-0.35 ,1,摩托罗拉,"摩托罗拉 信号增强器, 混合尺寸",-573.00 ,2014/4/17,中国,西南,成都,电话,殷保,0.40 ,4,四川,技术,消费者,2014/4/13,标准级,1635.00 
US-2014-4940133,-0.15 ,1,Advantus,"Advantus 按钉, 金属",-18.00 ,2015/12/6,中国,中南,丹江口,系固件,佘升,0.40 ,3,湖北,办公用品,消费者,2015/12/2,标准级,122.00 
US-2014-4940133,-0.52 ,1,贝尔金,"贝尔金 键区, 耐用",-420.00 ,2015/12/6,中国,中南,丹江口,配件,佘升,0.40 ,5,湖北,技术,消费者,2015/12/2,标准级,811.00 
CN-2012-2647402,0.12 ,1,Eldon,"Eldon 盒, 单宽度",11.00 ,2013/10/3,中国,中南,桂平,收纳具,田丹,0.00 ,2,广西,办公用品,消费者,2013/9/29,标准级,96.00 
US-2013-2470286,-3.16 ,1,Stanley,"Stanley 钢笔, 混合尺寸",-78.00 ,2014/11/10,中国,中南,利川,美术,白忠,0.80 ,2,湖北,办公用品,消费者,2014/11/6,标准级,25.00 
CN-2013-5088485,0.17 ,1,Ibico,"Ibico 装订机盖, 透明",31.00 ,2014/9/6,中国,华北,北京,装订机,薛柏,0.00 ,3,北京,办公用品,小型企业,2014/8/31,标准级,184.00 
CN-2013-5717181,0.38 ,1,Acme,"Acme 尺子, 锯齿状",213.00 ,2014/3/26,中国,中南,长沙,用品,邹伟,0.00 ,9,湖南,办公用品,消费者,2014/3/22,标准级,563.00 
CN-2013-5717181,0.42 ,1,KitchenAid,"KitchenAid 微波炉, 红色",3041.00 ,2014/3/26,中国,中南,长沙,器具,邹伟,0.00 ,5,湖南,办公用品,消费者,2014/3/22,标准级,7241.00 
CN-2013-5717181,0.04 ,1,Rubbermaid,"Rubvermaid 闹钟, 优质",18.00 ,2014/3/26,中国,中南,长沙,用具,邹伟,0.00 ,2,湖南,家具,消费者,2014/3/22,标准级,455.00 
CN-2013-5717181,0.27 ,1,Breville,"Breville 咖啡研磨机, 黑色",386.00 ,2014/3/26,中国,中南,长沙,器具,邹伟,0.00 ,5,湖南,办公用品,消费者,2014/3/22,标准级,1430.00 
CN-2015-3374395,0.14 ,1,Office Star,"Office Star 扶手椅, 每套两件",613.00 ,2016/9/19,中国,东北,阿城,椅子,何根基,0.00 ,2,黑龙江,家具,公司,2016/9/15,标准级,4384.00 
CN-2015-3374395,0.29 ,1,惠普,"惠普 传真复印机, 红色",463.00 ,2016/9/19,中国,东北,阿城,复印机,何根基,0.00 ,2,黑龙江,技术,公司,2016/9/15,标准级,1597.00 
CN-2015-3374395,0.35 ,1,Rogers,"Rogers 锁柜, 工业",1732.00 ,2016/9/19,中国,东北,阿城,收纳具,何根基,0.00 ,5,黑龙江,办公用品,公司,2016/9/15,标准级,4949.00 
US-2014-3483704,-0.11 ,1,Office Star,"Office Star 扶手椅, 黑色",-651.00 ,2015/9/30,中国,中南,襄城,椅子,马丽,0.10 ,3,河南,家具,消费者,2015/9/27,一级,5859.00 
US-2015-1761745,-0.13 ,1,Eldon,"Eldon 门挡, 耐用",-71.00 ,2016/5/4,中国,中南,武汉,用具,姚凤,0.40 ,4,湖北,家具,消费者,2016/4/30,标准级,529.00 
CN-2014-1392177,0.37 ,1,贝尔金,"贝尔金 路由器, 可编程",1348.00 ,2015/10/29,中国,中南,信阳,配件,贺鹏,0.00 ,3,河南,技术,小型企业,2015/10/24,标准级,3644.00 
CN-2012-2203847,0.50 ,1,Smead,"Smead 有色标签, 红色",120.00 ,2013/6/28,中国,西南,开化,标签,白忠,0.00 ,4,云南,办公用品,消费者,2013/6/23,标准级,240.00 
CN-2012-2203847,0.09 ,1,思科,"思科 音频基座, 混合尺寸",1086.00 ,2013/6/28,中国,西南,开化,电话,白忠,0.00 ,14,云南,技术,消费者,2013/6/23,标准级,12081.00 
CN-2012-2203847,0.27 ,1,Safco,"SAFCO 摇椅, 红色",1020.00 ,2013/6/28,中国,西南,开化,椅子,白忠,0.00 ,6,云南,家具,消费者,2013/6/23,标准级,3777.00 
CN-2012-2203847,-0.08 ,1,Barricks,"Barricks 培训桌, 长方形",-147.00 ,2013/6/28,中国,西南,开化,桌子,白忠,0.40 ,2,云南,家具,消费者,2013/6/23,标准级,1769.00 
CN-2012-2203847,0.08 ,1,Bush,"Bush 书库, 金属",815.00 ,2013/6/28,中国,西南,开化,书架,白忠,0.00 ,6,云南,家具,消费者,2013/6/23,标准级,10186.00 
CN-2012-2203847,0.37 ,1,Tenex,"Tenex 文件车, 工业",232.00 ,2013/6/28,中国,西南,开化,收纳具,白忠,0.00 ,1,云南,办公用品,消费者,2013/6/23,标准级,628.00 
CN-2012-2203847,0.33 ,1,Stockwell,"Stockwell 夹子, 整包",59.00 ,2013/6/28,中国,西南,开化,系固件,白忠,0.00 ,2,云南,办公用品,消费者,2013/6/23,标准级,179.00 
CN-2012-2203847,0.34 ,1,Stanley,"Stanley 记号笔, 混合尺寸",161.00 ,2013/6/28,中国,西南,开化,美术,白忠,0.00 ,4,云南,办公用品,消费者,2013/6/23,标准级,474.00 
CN-2012-2203847,0.17 ,1,Breville,"Breville 冰箱, 黑色",1234.00 ,2013/6/28,中国,西南,开化,器具,白忠,0.00 ,3,云南,办公用品,消费者,2013/6/23,标准级,7263.00 
CN-2012-2203847,0.41 ,1,GlobeWeis,"GlobeWeis 局间信封, 每套 50 个",549.00 ,2013/6/28,中国,西南,开化,信封,白忠,0.00 ,6,云南,办公用品,消费者,2013/6/23,标准级,1339.00 
CN-2012-2203847,0.28 ,1,Eaton,"Eaton 备忘录便条, 每包 12 个",46.00 ,2013/6/28,中国,西南,开化,纸张,白忠,0.00 ,2,云南,办公用品,消费者,2013/6/23,标准级,167.00 
US-2012-5632123,-0.17 ,1,Tenex,"Tenex 相框, 一包多件",-218.00 ,2013/6/4,中国,华北,通辽,用具,秦君,0.40 ,9,内蒙古,家具,小型企业,2013/5/31,标准级,1308.00 
CN-2014-3832812,0.39 ,1,Deflect-O,"Deflect-O 灯泡, 一包多件",35.00 ,2015/12/18,中国,东北,敦化,用具,薛光,0.00 ,1,吉林,家具,消费者,2015/12/14,标准级,89.00 
CN-2014-3832812,-0.20 ,1,BIC,"BIC 记号笔, 金属",-62.00 ,2015/12/18,中国,东北,敦化,美术,薛光,0.20 ,3,吉林,办公用品,消费者,2015/12/14,标准级,310.00 
CN-2014-3509971,0.13 ,1,Acco,"Acco 标签, 回收",16.00 ,2015/10/8,中国,华北,天津,装订机,王立勤,0.00 ,3,天津,办公用品,公司,2015/10/3,标准级,125.00 
CN-2015-2923559,0.11 ,1,Cameo,"Cameo 局间信封, 红色",182.00 ,2016/6/12,中国,华东,高邮,信封,叶柏,0.00 ,7,江苏,办公用品,公司,2016/6/8,标准级,1665.00 
CN-2014-3706710,0.50 ,1,Avery,"Avery 文件夹标签, 可调",33.00 ,2015/8/6,中国,华北,唐山,标签,熊丽,0.00 ,2,河北,办公用品,公司,2015/8/1,标准级,66.00 
CN-2015-5869494,0.15 ,1,Tenex,"Tenex 框架, 黑色",77.00 ,2016/2/18,中国,华东,临沂,用具,付芳茵,0.00 ,1,山东,家具,小型企业,2016/2/14,标准级,513.00 
CN-2013-5623341,0.07 ,1,Binney & Smith,"Binney & Smith 画布, 金属",120.00 ,2014/10/30,中国,华东,青岛,美术,田磊,0.00 ,7,山东,办公用品,小型企业,2014/10/27,一级,1719.00 
CN-2013-5623341,0.27 ,1,Safco,"Safco 古典书架, 传统",1656.00 ,2014/10/30,中国,华东,青岛,书架,田磊,0.00 ,3,山东,家具,小型企业,2014/10/27,一级,6134.00 
CN-2013-3819209,0.12 ,1,Fiskars,"Fiskars 美工刀, 工业",62.00 ,2014/7/24,中国,东北,鸡东,用品,余嫒,0.00 ,3,黑龙江,办公用品,公司,2014/7/17,标准级,520.00 
CN-2013-3819209,0.36 ,1,StarTech,"StarTech 喷墨打印机, 耐用",3042.00 ,2014/7/24,中国,东北,鸡东,设备,余嫒,0.00 ,6,黑龙江,技术,公司,2014/7/17,标准级,8453.00 
US-2015-5315398,-0.20 ,1,OIC,"OIC 图钉, 每包 12 个",-38.00 ,2016/10/14,中国,华东,湖州,系固件,黄芳,0.40 ,5,浙江,办公用品,公司,2016/10/9,标准级,189.00 
CN-2015-4230867,0.45 ,1,Brother,"Brother 墨水, 数字化",2160.00 ,2016/12/16,中国,中南,郑州,复印机,楚聪,0.00 ,7,河南,技术,消费者,2016/12/12,标准级,4800.00 
US-2015-2045726,-0.65 ,1,Office Star,"Office Star 凳子, 黑色",-1249.00 ,2016/10/26,中国,中南,鄂州,椅子,丁婵,0.40 ,4,湖北,家具,公司,2016/10/21,标准级,1921.00 
CN-2014-2578637,0.35 ,1,夏普,"夏普 个人复印机, 红色",1351.00 ,2015/9/14,中国,中南,安埠,复印机,谭忠,0.00 ,7,广东,技术,小型企业,2015/9/11,一级,3861.00 
US-2014-2373769,0.48 ,1,Stiletto,"Stiletto 大剪刀, 蓝色",215.00 ,2015/4/22,中国,西北,西安,用品,熊临耀,0.00 ,2,陕西,办公用品,消费者,2015/4/18,标准级,449.00 
CN-2015-1321997,0.30 ,1,Smead,"Smead 搁板, 单宽度",137.00 ,2016/2/4,中国,中南,郑州,收纳具,潘丽美,0.00 ,2,河南,办公用品,公司,2016/2/3,当日,457.00 
CN-2015-1321997,0.23 ,1,Advantus,"Advantus 订书钉, 整包",46.00 ,2016/2/4,中国,中南,郑州,系固件,潘丽美,0.00 ,4,河南,办公用品,公司,2016/2/3,当日,203.00 
CN-2012-3746616,0.36 ,1,宜家,"宜家 墙角架, 传统",620.00 ,2013/1/27,中国,华北,太原,书架,潘健,0.00 ,3,山西,家具,消费者,2013/1/23,二级,1723.00 
CN-2012-3746616,0.18 ,1,KitchenAid,"KitchenAid 炉灶, 白色",955.00 ,2013/1/27,中国,华北,太原,器具,潘健,0.00 ,2,山西,办公用品,消费者,2013/1/23,二级,5304.00 
CN-2013-5180154,0.17 ,1,Bevis,"Bevis 圆桌, 长方形",2815.00 ,2014/12/17,中国,东北,长春,桌子,胡凤,0.25 ,9,吉林,家具,消费者,2014/12/12,标准级,16246.00 
US-2014-4759076,0.09 ,1,Cameo,"Cameo 马尼拉纸信封, 红色",51.00 ,2015/10/7,中国,华北,石家庄,信封,谭君,0.00 ,4,河北,办公用品,公司,2015/10/3,标准级,570.00 
CN-2015-5544334,0.04 ,1,Green Bar,"Green Bar 备忘录便条, 每包 12 个",27.00 ,2016/2/23,中国,西北,西安,纸张,俞毅,0.00 ,7,陕西,办公用品,消费者,2016/2/20,一级,689.00 
CN-2015-5544334,0.26 ,1,Tenex,"Tenex 搁板, 工业",334.00 ,2016/2/23,中国,西北,西安,收纳具,俞毅,0.00 ,5,陕西,办公用品,消费者,2016/2/20,一级,1287.00 
CN-2015-5544334,0.26 ,1,Accos,"Accos 图钉, 混合尺寸",94.00 ,2016/2/23,中国,西北,西安,系固件,俞毅,0.00 ,7,陕西,办公用品,消费者,2016/2/20,一级,364.00 
CN-2015-3529472,-0.67 ,1,思科,"思科 办公室电话机, 全尺寸",-763.00 ,2016/9/21,中国,中南,仙桃,电话,孙壁,0.40 ,5,湖北,技术,消费者,2016/9/18,二级,1145.00 
CN-2013-2852208,0.39 ,1,Hoover,"Hoover 烤面包机, 银色",154.00 ,2014/10/3,中国,中南,深圳,器具,孙辉,0.00 ,1,广东,办公用品,小型企业,2014/9/26,标准级,394.00 
CN-2013-2852208,-0.27 ,1,Chromcraft,"Chromcraft 培训桌, 组装",-1332.00 ,2014/10/3,中国,中南,深圳,桌子,孙辉,0.25 ,5,广东,家具,小型企业,2014/9/26,标准级,4994.00 
CN-2015-2018203,0.48 ,1,Deflect-O,"Deflect-O 框架, 优质",1460.00 ,2016/8/20,中国,西南,重庆,用具,林德伟,0.00 ,6,重庆,家具,公司,2016/8/18,二级,3042.00 
US-2013-4719054,-0.10 ,1,Binney & Smith,"Binney & Smith 荧光笔, 整包",-25.00 ,2014/11/7,中国,华东,蚌埠,美术,徐蔓楚,0.20 ,4,安徽,办公用品,公司,2014/11/5,二级,252.00 
CN-2014-4690757,-0.02 ,1,松下,"松下 喷墨打印机, 红色",-43.00 ,2015/4/8,中国,华东,黎城,设备,秦淑芳,0.40 ,3,江苏,技术,公司,2015/4/3,标准级,2598.00 
CN-2013-5779998,0.10 ,1,Harbour Creations,"Harbour Creations 扶手椅, 每套两件",599.00 ,2014/10/12,中国,中南,南宁,椅子,徐君,0.10 ,3,广西,家具,消费者,2014/10/12,当日,5996.00 
CN-2015-2375545,0.29 ,1,Harbour Creations,"Harbour Creations 有色标签, 耐用",54.00 ,2016/5/26,中国,华北,保定,标签,宋立,0.00 ,3,河北,办公用品,消费者,2016/5/26,当日,186.00 
